state,county,fips,year,population,pub_sup_1,pub_sup_2,pub_sup_3,pub_sup_4,pub_sup_5,pub_sup_6,pub_sup_7,pub_sup_8,pub_sup_9,pub_sup_10,pub_sup_11,pub_sup_12,dom_sup_1,dom_sup_2,dom_sup_3,dom_sup_4,dom_sup_5,dom_sup_6,dom_sup_7,dom_sup_8,ind_1,ind_2,ind_3,ind_4,ind_5,ind_6,ind_7,ind_8,ind_9,irrigation_1,irrigation_2,irrigation_3,irrigation_4,irrigation_5,irrigation_6,irrigation_7,crop_1,crop_2,crop_3,crop_4,crop_5,crop_6,crop_7,golf_1,golf_2,golf_3,golf_4,golf_5,golf_6,golf_7,livestock_1,livestock_2,livestock_3,aqua_1,aqua_2,aqua_3,aqua_4,aqua_5,aqua_6,aqua_7,aqua_8,aqua_9,mining_1,mining_2,mining_3,mining_4,mining_5,mining_6,mining_7,mining_8,mining_9,thermoelectric_1,thermoelectric_2,thermoelectric_3,thermoelectric_4,thermoelectric_5,thermoelectric_6,thermoelectric_7,thermoelectric_8,thermoelectric_9,thermoelectric_10,thermoelectric_11,thermoelectric_12,thermoelectric_13,thermoelectric_14,thermoelectric_15,thermoelectric_16,thermoelectric_17,thermoelectric_18,thermoelectric_19,thermoelectric_20,thermoelectric_21,thermoelectric_22,thermoelectric_23,thermoelectric_24,thermoelectric_25,thermoelectric_26,thermoelectric_27,thermoelectric_28,thermoelectric_29,thermoelectric_30,gro_wat_1,gro_wat_2,gro_wat_3,surf_wat_1,surf_wat_2,surf_wat_3,total_withdrawal_1,total_withdrawal_2,total_withdrawal_3
WA,Klickitat County,53039,2010,20318.0,,,14913.0,3.49,0.0,3.49,0.0,0.0,0.0,3.49,0.0,3.49,5405.0,0.54,0.0,0.54,100.0,1.5,101.0,2.04,0.0,0.0,0.0,0.92,0.0,0.92,0.92,0.0,0.92,16.95,8.81,25.76,13.66,0.88,0.99,15.53,16.83,8.81,25.64,13.57,0.88,0.99,15.44,0.12,0.0,0.12,0.09,0.0,0.0,0.09,0.21,0.15,0.36,9.18,,9.18,0.0,,0.0,9.18,0.0,9.18,0.23,0.0,0.23,0.1,0.0,0.1,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.24,30.6,0.0,30.6,9.98,0.0,9.98,40.58,0.0,40.58
WA,Lewis County,53041,2010,75455.0,,,37338.0,3.63,0.0,3.63,2.65,0.0,2.65,6.28,0.0,6.28,38117.0,3.75,0.0,3.75,98.0,3.67,98.0,7.42,2.55,0.0,2.55,0.0,0.0,0.0,2.55,0.0,2.55,3.9,3.24,7.14,5.3,0.33,0.0,5.63,3.76,3.13,6.89,5.07,0.33,0.0,5.4,0.14,0.11,0.25,0.23,0.0,0.0,0.23,0.57,0.26,0.83,3.37,,3.37,0.0,,0.0,3.37,0.0,3.37,0.31,0.0,0.31,0.13,0.0,0.13,0.44,0.0,0.44,0.0,0.0,0.0,14.8,0.0,14.8,14.8,0.0,14.8,8524.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,0.0,14.8,14.8,0.0,14.8,8524.08,18.08,0.0,18.08,21.08,0.0,21.08,39.16,0.0,39.16
WA,Lincoln County,53043,2010,10570.0,,,6415.0,2.05,0.0,2.05,0.0,0.0,0.0,2.05,0.0,2.05,4155.0,0.71,0.0,0.71,171.0,1.09,170.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.05,6.22,29.27,28.0,1.86,0.0,29.86,22.85,6.22,29.07,27.74,1.86,0.0,29.6,0.2,0.0,0.2,0.26,0.0,0.0,0.26,0.17,0.06,0.23,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.01,0.0,0.01,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.02,0.0,26.02,6.29,0.0,6.29,32.31,0.0,32.31
WA,Mason County,53045,2010,60699.0,,,37881.0,4.19,0.0,4.19,0.0,0.0,0.0,4.19,0.0,4.19,22818.0,2.16,0.0,2.16,95.0,3.59,95.0,5.75,0.35,0.0,0.35,8.49,0.0,8.49,8.84,0.0,8.84,0.57,0.1,0.67,0.56,0.02,0.0,0.58,0.25,0.1,0.35,0.25,0.02,0.0,0.27,0.32,0.0,0.32,0.31,0.0,0.0,0.31,0.02,0.02,0.04,0.0,,0.0,27.43,,27.43,27.43,0.0,27.43,0.51,0.0,0.51,0.0,0.0,0.0,0.51,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,7.8,36.04,0.0,36.04,43.84,0.0,43.84
WA,Okanogan County,53047,2010,41120.0,,,20343.0,4.84,0.0,4.84,0.42,0.0,0.42,5.26,0.0,5.26,20777.0,2.31,0.0,2.31,111.0,2.26,111.0,4.57,1.33,0.0,1.33,0.0,0.0,0.0,1.33,0.0,1.33,24.9,54.95,79.85,42.0,2.8,0.4,45.2,24.33,54.91,79.24,41.63,2.8,0.4,44.83,0.57,0.04,0.61,0.37,0.0,0.0,0.37,0.53,0.1,0.63,0.0,,0.0,9.18,,9.18,9.18,0.0,9.18,0.12,0.0,0.12,0.02,0.0,0.02,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.03,0.0,34.03,64.67,0.0,64.67,98.7,0.0,98.7
WA,Pacific County,53049,2010,20920.0,,,17839.000000000007,0.71,0.0,0.71,2.15,0.0,2.15,2.86,0.0,2.86,3081.0000000000005,0.36,0.0,0.36,117.0,2.09,117.0,2.45,0.21,0.0,0.21,0.29,0.0,0.29,0.5,0.0,0.5,0.99,1.5,2.49,2.04,0.13,0.0,2.17,0.96,1.43,2.39,1.95,0.13,0.0,2.08,0.03,0.07,0.1,0.09,0.0,0.0,0.09,0.12,0.08,0.2,2.71,,2.71,0.0,,0.0,2.71,0.0,2.71,0.05,0.0,0.05,0.05,0.0,0.05,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.15,0.0,5.15,4.07,0.0,4.07,9.22,0.0,9.22
WA,Pend Oreille County,53051,2010,13001.0,,,4430.0,0.86,0.0,0.86,0.25,0.0,0.25,1.11,0.0,1.11,8571.0,1.53,0.0,1.53,179.0,0.79,178.0,2.32,0.0,0.0,0.0,0.94,0.0,0.94,0.94,0.0,0.94,0.15,0.18,0.33,0.56,0.03,0.0,0.59,0.13,0.18,0.31,0.52,0.03,0.0,0.55,0.02,0.0,0.02,0.04,0.0,0.0,0.04,0.04,0.03,0.07,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,2.6,1.4,0.0,1.4,4.0,0.0,4.0
WA,Pierce County,53053,2010,795225.0,,,740067.0,48.43,0.0,48.43,51.08,0.0,51.08,99.51,0.0,99.51,55158.0,5.19,0.0,5.19,94.0,69.63,94.0,74.82,13.16,0.0,13.16,4.83,25.89,30.72,17.99,25.89,43.88,4.36,1.78,6.14,4.6,0.18,0.0,4.78,3.4,0.79,4.19,2.79,0.18,0.0,2.97,0.96,0.99,1.95,1.81,0.0,0.0,1.81,0.33,0.03,0.36,0.0,,0.0,38.65,,38.65,38.65,0.0,38.65,3.17,0.0,3.17,0.26,0.0,0.26,3.43,0.0,3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.76,74.64,0.0,74.64,96.63,25.89,122.52,171.27,25.89,197.16
WA,San Juan County,53055,2010,15769.0,,,8812.999999999996,0.26,0.0,0.26,0.65,0.0,0.65,0.91,0.0,0.91,6956.0,0.58,0.0,0.58,83.0,0.73,83.0,1.31,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.04,0.09,0.13,0.43,0.02,0.0,0.45,0.03,0.07,0.1,0.32,0.02,0.0,0.34,0.01,0.02,0.03,0.11,0.0,0.0,0.11,0.02,0.02,0.04,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,1.02,0.76,0.0,0.76,1.78,0.0,1.78
WA,Skagit County,53057,2010,116901.0,,,93056.0,0.73,0.0,0.73,22.24,0.0,22.24,22.97,0.0,22.97,23845.0,2.37,0.0,2.37,99.0,9.23,99.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.52,3.76,17.28,14.56,0.91,0.0,15.47,13.51,3.33,16.84,14.06,0.91,0.0,14.97,0.01,0.43,0.44,0.5,0.0,0.0,0.5,0.61,0.6,1.21,0.0,,0.0,1.12,,1.12,1.12,0.0,1.12,0.3,0.0,0.3,0.08,0.0,0.08,0.38,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.16,17.53,0.0,17.53,27.8,0.0,27.8,45.33,0.0,45.33
WA,Skamania County,53059,2010,11066.0,,,6555.0,0.64,0.0,0.64,0.49,0.0,0.49,1.13,0.0,1.13,4511.0,0.46,0.0,0.46,102.0,0.67,102.0,1.13,0.0,0.0,0.0,5.64,0.0,5.64,5.64,0.0,5.64,0.16,0.21,0.37,0.34,0.0,0.0,0.34,0.04,0.12,0.16,0.14,0.0,0.0,0.14,0.12,0.09,0.21,0.2,0.0,0.0,0.2,0.0,0.01,0.01,0.0,,0.0,15.44,,15.44,15.44,0.0,15.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,1.26,21.79,0.0,21.79,23.05,0.0,23.05
WA,Snohomish County,53061,2010,713335.0,,,563561.0,7.59,0.0,7.59,109.83,0.0,109.83,117.42,0.0,117.42,149774.0,13.65,0.0,13.65,91.0,51.38,91.0,65.03,2.24,0.0,2.24,53.76,0.0,53.76,56.0,0.0,56.0,2.43,2.94,5.37,5.94,0.29,0.0,6.23,2.37,1.92,4.29,4.52,0.29,0.0,4.81,0.06,1.02,1.08,1.42,0.0,0.0,1.42,0.56,0.54,1.1,6.63,,6.63,0.04,,0.04,6.67,0.0,6.67,0.98,0.0,0.98,0.73,0.0,0.73,1.71,0.0,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.21,34.08,0.0,34.08,167.84,0.0,167.84,201.92,0.0,201.92
WA,Spokane County,53063,2010,471221.0,,,409674.0,118.16,0.0,118.16,0.0,0.0,0.0,118.16,0.0,118.16,61547.0,11.4,0.0,11.4,185.0,75.85,185.0,87.25,6.94,0.0,6.94,29.55,0.0,29.55,36.49,0.0,36.49,13.44,1.98,15.42,13.07,0.75,0.0,13.82,11.97,1.98,13.95,11.37,0.75,0.0,12.12,1.47,0.0,1.47,1.7,0.0,0.0,1.7,0.44,0.01,0.45,1.07,,1.07,1.07,,1.07,2.14,0.0,2.14,0.89,0.0,0.89,0.1,0.0,0.1,0.99,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.5,152.34,0.0,152.34,32.71,0.0,32.71,185.05,0.0,185.05
WA,Stevens County,53065,2010,43531.000000000015,,,27530.0,7.96,0.0,7.96,0.0,0.0,0.0,7.96,0.0,7.96,16000.999999999998,2.26,0.0,2.26,141.0,3.89,141.0,6.15,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,2.03,7.47,9.5,8.29,0.52,0.0,8.81,1.74,7.47,9.21,8.01,0.52,0.0,8.53,0.29,0.0,0.29,0.28,0.0,0.0,0.28,0.22,0.17,0.39,0.0,,0.0,8.67,,8.67,8.67,0.0,8.67,0.3,0.0,0.3,0.15,0.0,0.15,0.45,0.0,0.45,0.61,0.0,0.61,0.0,0.0,0.0,0.61,0.0,0.61,315.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.61,0.0,0.0,0.0,0.61,0.0,0.61,315.74,13.38,0.0,13.38,16.56,0.0,16.56,29.94,0.0,29.94
WA,Thurston County,53067,2010,252264.0,,,202818.0,21.94,0.0,21.94,0.0,0.0,0.0,21.94,0.0,21.94,49446.00000000002,4.04,0.0,4.04,82.0,16.56,82.0,20.6,3.78,0.0,3.78,0.0,0.0,0.0,3.78,0.0,3.78,7.34,2.05,9.39,6.29,0.38,0.0,6.67,6.42,2.05,8.47,5.48,0.38,0.0,5.86,0.92,0.0,0.92,0.81,0.0,0.0,0.81,0.38,0.26,0.64,6.1,,6.1,5.59,,5.59,11.69,0.0,11.69,0.57,0.0,0.57,0.26,0.0,0.26,0.83,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.15,0.0,44.15,8.16,0.0,8.16,52.31,0.0,52.31
WA,Wahkiakum County,53069,2010,3978.0,,,3275.0,0.08,0.0,0.08,0.34,0.0,0.34,0.42,0.0,0.42,703.0,0.04,0.0,0.04,57.0,0.2,61.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.07,0.12,0.09,0.0,0.0,0.09,0.04,0.04,0.08,0.06,0.0,0.0,0.06,0.01,0.03,0.04,0.03,0.0,0.0,0.03,0.03,0.03,0.06,0.02,,0.02,0.03,,0.03,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.22,0.47,0.0,0.47,0.69,0.0,0.69
WA,Walla Walla County,53071,2010,58781.00000000002,,,52242.0,7.63,0.0,7.63,5.11,0.0,5.11,12.74,0.0,12.74,6539.0,0.83,0.0,0.83,127.0,6.63,127.0,7.46,0.96,0.0,0.96,18.28,0.0,18.28,19.24,0.0,19.24,22.75,104.08,126.83,82.33,5.38,0.0,87.71,22.42,103.87,126.29,81.94,5.38,0.0,87.32,0.33,0.21,0.54,0.39,0.0,0.0,0.39,0.34,0.2,0.54,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.51,0.0,32.51,127.67,0.0,127.67,160.18,0.0,160.18
WA,Whatcom County,53073,2010,201140.0,,,155743.0,6.68,0.0,6.68,13.11,0.0,13.11,19.79,0.0,19.79,45397.0,4.61,0.0,4.61,102.0,15.8,101.0,20.41,0.0,0.0,0.0,7.67,0.0,7.67,7.67,0.0,7.67,35.49,9.93,45.42,35.99,2.26,0.01,38.26,35.1,9.17,44.27,34.74,2.26,0.01,37.01,0.39,0.76,1.15,1.25,0.0,0.0,1.25,2.14,1.57,3.71,1.46,,1.46,1.46,,1.46,2.92,0.0,2.92,0.5,0.0,0.5,0.11,0.0,0.11,0.61,0.0,0.61,0.0,0.0,0.0,0.76,0.0,0.76,0.76,0.0,0.76,268.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.76,0.76,0.0,0.76,268.62,50.88,0.0,50.88,34.61,0.0,34.61,85.49,0.0,85.49
WA,Whitman County,53075,2010,44776.0,,,38172.0,5.62,0.0,5.62,0.0,0.0,0.0,5.62,0.0,5.62,6604.0,0.54,0.0,0.54,82.0,3.14,82.0,3.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,1.52,2.51,3.85,0.24,0.0,4.09,0.82,1.52,2.34,3.55,0.24,0.0,3.79,0.17,0.0,0.17,0.3,0.0,0.0,0.3,0.22,0.02,0.24,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.37,0.0,7.37,1.54,0.0,1.54,8.91,0.0,8.91
WA,Yakima County,53077,2010,243231.0,,,167763.0,17.72,0.0,17.72,10.34,0.0,10.34,28.06,0.0,28.06,75468.0,9.14,0.0,9.14,121.0,20.32,121.0,29.46,5.85,0.0,5.85,0.0,0.0,0.0,5.85,0.0,5.85,96.96,458.53,555.49,166.38,12.39,61.5,240.27,95.86,457.89,553.75,165.6,12.39,61.5,239.49,1.1,0.64,1.74,0.78,0.0,0.0,0.78,4.37,2.93,7.3,0.03,,0.03,1.79,,1.79,1.82,0.0,1.82,0.41,0.0,0.41,0.28,0.0,0.28,0.69,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.48,0.0,134.48,473.87,0.0,473.87,608.35,0.0,608.35
WV,Barbour County,54001,2010,16589.000000000004,0.0,12480.0,12480.0,0.0,0.0,0.0,1.32,0.0,1.32,1.32,0.0,1.32,4109.0,0.32,0.01,0.33,80.0,1.0,80.0,1.33,0.01,0.0,0.01,0.23,0.0,0.23,0.24,0.0,0.24,0.0,0.0,0.0,0.01,0.0,0.01,0.02,,,,,,,,,,,,,,,0.01,0.09,0.1,0.05,,0.05,0.0,,0.0,0.05,0.0,0.05,0.03,0.01,0.04,0.04,0.0,0.04,0.07,0.01,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.01,0.43,1.69,0.0,1.69,2.11,0.01,2.12
WV,Berkeley County,54003,2010,104169.0,51250.0,25940.0,77190.0,5.59,0.0,5.59,2.83,0.0,2.83,8.42,0.0,8.42,26979.0,2.12,0.04,2.16,80.0,6.18,80.0,8.34,3.9,0.0,3.9,14.0,0.0,14.0,17.9,0.0,17.9,0.01,0.01,0.02,0.1,0.0,0.04,0.14,,,,,,,,,,,,,,,0.06,0.08,0.14,0.07,,0.07,0.0,,0.0,0.07,0.0,0.07,0.03,0.0,0.03,0.06,0.0,0.06,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.78,0.0,11.78,17.02,0.0,17.02,28.8,0.0,28.8
WV,Boone County,54005,2010,24629.0,800.0,14370.0,15170.0,0.01,0.0,0.01,0.18,0.0,0.18,0.19,0.0,0.19,9459.0,0.74,0.02,0.76,80.0,1.21,80.0,1.97,0.01,0.0,0.01,0.17,0.0,0.17,0.18,0.0,0.18,0.0,0.0,0.0,0.02,0.0,0.01,0.03,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.64,0.02,0.66,1.25,0.0,1.25,1.89,0.02,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.02,1.42,1.62,0.0,1.62,3.02,0.02,3.04
WV,Braxton County,54007,2010,14523.0,0.0,8410.0,8410.0,0.0,0.0,0.0,1.04,0.0,1.04,1.04,0.0,1.04,6113.0,0.48,0.01,0.49,80.0,0.67,80.0,1.16,0.01,0.0,0.01,0.68,0.0,0.68,0.69,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.06,0.06,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.0,0.02,0.04,0.01,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.01,0.52,1.81,0.0,1.81,2.32,0.01,2.33
WV,Brooke County,54009,2010,24069.00000000001,6400.0,15980.0,22380.0,1.52,0.0,1.52,3.8,0.0,3.8,5.32,0.0,5.32,1689.0,0.13,0.0,0.13,77.0,1.79,80.0,1.92,0.6,0.0,0.6,6.4,0.0,6.4,7.0,0.0,7.0,0.0,0.0,0.0,0.05,0.0,0.02,0.07,,,,,,,,,,,,,,,0.01,0.01,0.02,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,0.0,2.26,10.21,0.0,10.21,12.47,0.0,12.47
WV,Cabell County,54011,2010,96319.0,0.0,89580.0,89580.0,0.0,0.0,0.0,13.6,0.0,13.6,13.6,0.0,13.6,6739.0,0.53,0.01,0.54,80.0,7.17,80.0,7.71,0.15,0.0,0.15,15.0,0.0,15.0,15.15,0.0,15.15,0.0,0.0,0.0,0.08,0.0,0.03,0.11,,,,,,,,,,,,,,,0.0,0.03,0.03,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.68,28.64,0.0,28.64,29.32,0.0,29.32
WV,Calhoun County,54013,2010,7627.000000000003,0.0,3640.0,3640.0,0.0,0.0,0.0,0.36,0.0,0.36,0.36,0.0,0.36,3987.0,0.31,0.01,0.32,80.0,0.29,80.0,0.61,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.03,0.03,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.01,0.0,0.01,0.03,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.01,0.34,0.47,0.0,0.47,0.8,0.01,0.81
WV,Clay County,54015,2010,9386.0,0.0,4210.0,4210.0,0.0,0.0,0.0,0.49,0.0,0.49,0.49,0.0,0.49,5176.0,0.41,0.01,0.42,81.0,0.34,81.0,0.76,0.01,0.0,0.01,0.18,0.0,0.18,0.19,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.01,0.01,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.0,0.01,0.02,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.01,0.44,0.7,0.0,0.7,1.13,0.01,1.14
WV,Doddridge County,54017,2010,8202.0,0.0,3150.0,3150.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.0,0.16,5052.0,0.4,0.01,0.41,81.0,0.25,79.0,0.66,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.0,0.06,0.0,0.0,0.0,0.02,0.0,0.01,0.03,,,,,,,,,,,,,,,0.0,0.04,0.04,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.18,0.11,0.29,0.15,0.0,0.15,0.33,0.11,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.11,0.69,0.42,0.0,0.42,1.0,0.11,1.11
WV,Fayette County,54019,2010,46039.0,5740.0,32930.0,38670.0,0.82,0.0,0.82,4.7,0.0,4.7,5.52,0.0,5.52,7369.0,0.58,0.01,0.59,80.0,3.09,80.0,3.68,0.01,0.0,0.01,1.2,0.0,1.2,1.21,0.0,1.21,0.0,0.0,0.0,0.04,0.0,0.02,0.06,,,,,,,,,,,,,,,0.0,0.03,0.03,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.14,0.01,0.15,0.26,0.0,0.26,0.4,0.01,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0.01,1.56,6.2,0.0,6.2,7.75,0.01,7.76
